claimID,policyID,claimAmount,claimDate,claimStatus,description,payoutDate
CL21214,P12798,18262,2025-03-13,Open,Church their none.,
CL21215,P13943,16784,2023-07-03,Closed,Economic entire speech against.,2023-12-21
CL21216,P16755,7539,2022-08-30,Closed,Run thing for commercial.,2025-04-25
CL21217,P15603,1430,2023-01-24,Open,Blue than risk action success.,
CL21218,P11818,1355,2022-11-17,Rejected,Traditional accept painting.,
CL21219,P15978,14054,2022-06-27,Rejected,Herself daughter.,
CL21220,P10199,16211,2024-03-25,Closed,Give police church especially win.,2025-02-11
CL21221,P14936,5715,2024-04-28,Rejected,Deal on during history.,
CL21222,P14733,11556,2023-11-22,Rejected,Every account dog up.,
CL21223,P14888,6678,2023-08-22,Open,Ever young.,
CL21224,P17219,14868,2025-04-15,Open,Protect outside he follow easy.,
CL21225,P16784,6397,2023-08-08,Open,Nation reach purpose again.,
CL21226,P13821,3568,2023-04-02,Open,Firm defense security employee.,
CL21227,P13774,16293,2025-01-11,Rejected,Often term trouble north campaign.,
CL21228,P17466,6465,2024-07-19,Rejected,Soon brother send now visit.,
CL21229,P14158,3544,2025-05-27,Rejected,Shake involve.,
CL21230,P17480,8664,2025-02-27,Closed,Time thought.,2025-03-15
CL21231,P15993,2866,2023-02-20,Closed,Suffer seat end.,2024-08-08
CL21232,P14193,2721,2023-09-08,Open,Door score factor wish.,
CL21233,P16104,18250,2024-10-17,Closed,Far effect both before.,2024-10-29
CL21234,P11298,11824,2025-05-10,Rejected,Computer join above.,
CL21235,P10117,18456,2024-08-31,Closed,Despite fly PM amount.,2024-01-08
CL21236,P12541,11558,2024-02-25,Open,Live figure subject.,
CL21237,P15492,14633,2024-12-26,Open,Generation education young compare three.,
CL21238,P17548,607,2025-06-12,Closed,Among anything authority office.,2024-11-16
CL21239,P14387,12105,2022-08-18,Open,Reality western.,
CL21240,P14388,4196,2022-11-28,Open,Plan store try hit.,
CL21241,P10710,2265,2022-10-15,Rejected,Still heavy country third.,
CL21242,P10159,7843,2025-01-27,Closed,Should picture work she.,2025-04-22
CL21243,P12405,4586,2023-11-21,Open,Television but maybe.,
CL21244,P17252,9642,2022-12-02,Rejected,Necessary under if.,
CL21245,P10160,8731,2025-06-13,Closed,My popular.,2024-01-10
CL21246,P14053,17935,2023-02-13,Rejected,Nothing quickly effect author.,
CL21247,P17708,1267,2023-01-15,Open,Get behavior high leave.,
CL21248,P17198,10153,2024-10-26,Rejected,Remain camera that have.,
CL21249,P14184,13539,2024-03-31,Rejected,Southern professional guess.,
CL21250,P11651,18029,2025-06-12,Rejected,System statement.,
CL21251,P13549,9731,2023-01-29,Rejected,Especially spend.,
CL21252,P13320,1010,2023-10-29,Closed,Discuss must response.,2024-03-26
CL21253,P13866,16716,2023-05-09,Closed,Network thought few building.,2024-03-22
CL21254,P16396,2424,2023-01-21,Open,Ready think without voice.,
CL21255,P17029,13729,2023-08-02,Rejected,International many style oil.,
CL21256,P16790,7958,2023-09-21,Open,Throughout anything.,
CL21257,P11746,3360,2023-12-09,Rejected,Tax wish bar happy.,
CL21258,P15227,11465,2023-08-24,Closed,Strategy throw front among.,2025-06-07
CL21259,P17559,18617,2024-10-30,Open,Theory three garden.,
CL21260,P15110,5122,2022-10-31,Rejected,Economy large top hot important.,
CL21261,P14617,12595,2022-07-26,Closed,Table special when day body.,2024-07-25
CL21262,P14653,6276,2024-05-28,Closed,Sound guess southern.,2025-03-12
CL21263,P13035,6200,2024-09-13,Closed,Lose hair series.,2024-02-04
CL21264,P10113,13496,2023-05-08,Open,Half class themselves course.,
CL21265,P14643,11312,2024-07-15,Rejected,Next very economy.,
CL21266,P11631,3968,2023-10-09,Open,Clear professor green their woman.,
CL21267,P13514,7349,2025-01-09,Closed,Civil until glass.,2024-05-30
CL21268,P11706,6058,2022-12-16,Open,Believe trial perform.,
CL21269,P16563,14173,2023-03-20,Closed,Design church else standard deal.,2024-10-21
CL21270,P11214,7573,2025-05-31,Closed,Pretty down computer.,2025-01-05
CL21271,P15549,3438,2023-09-06,Open,Through available how.,
CL21272,P17731,5613,2025-03-05,Open,Fly fill factor.,
CL21273,P15751,17817,2024-07-24,Closed,Source remain might right under.,2024-01-22
CL21274,P10372,1429,2024-07-22,Open,Congress threat control.,
CL21275,P15946,17760,2024-06-17,Closed,Feeling of share.,2023-10-01
CL21276,P14003,7293,2024-11-26,Rejected,Other race new.,
CL21277,P10587,3625,2024-01-07,Closed,Question share hotel.,2024-05-16
CL21278,P10481,1053,2023-01-22,Closed,Ball owner your short.,2024-01-28
CL21279,P14948,9108,2023-09-10,Rejected,Whatever hear himself.,
CL21280,P10617,9952,2025-05-14,Closed,Sound challenge decision.,2024-12-06
CL21281,P15427,2857,2025-01-07,Closed,Answer month accept job big.,2024-08-04
CL21282,P10991,3522,2024-03-02,Closed,Word dog minute sport arm.,2023-06-30
CL21283,P13996,1438,2023-02-02,Closed,Arm difficult TV.,2024-03-28
CL21284,P14687,18423,2023-12-27,Rejected,Option fight area see professional.,
CL21285,P12613,16057,2025-04-11,Open,Go soldier.,
CL21286,P13909,9276,2025-04-25,Closed,Kid drive interest tend.,2025-05-07
CL21287,P15099,11369,2024-06-10,Closed,Might level feel until.,2025-02-05
CL21288,P10588,12742,2025-01-06,Open,Paper institution.,
CL21289,P14165,3661,2025-04-23,Open,Power responsibility tax.,
CL21290,P10976,15452,2022-12-01,Closed,Here Congress.,2024-02-14
CL21291,P11743,5094,2024-01-01,Rejected,Course institution.,
CL21292,P11017,1466,2023-04-16,Closed,Bit discuss pretty.,2024-07-30
CL21293,P14662,10650,2023-08-19,Closed,Economic involve issue thought interest.,2025-02-01
CL21294,P13006,16709,2024-12-01,Rejected,Office stage when Republican.,
CL21295,P16680,11279,2023-04-27,Rejected,Choice the.,
CL21296,P10173,5963,2025-01-23,Closed,Close our material may front.,2023-12-10
CL21297,P13742,3196,2024-03-28,Open,Sometimes loss.,
CL21298,P12803,17626,2024-10-30,Closed,School word.,2024-06-25
CL21299,P10549,17129,2023-03-24,Closed,Plant enter worker light.,2024-02-18
CL21300,P16193,960,2023-08-01,Open,Nothing quite moment close.,
CL21301,P11479,993,2023-11-08,Closed,Step my.,2024-12-04
CL21302,P15244,10451,2024-07-25,Rejected,Service four side card.,
CL21303,P10795,18639,2024-10-14,Closed,Image bar agency.,2023-08-21
CL21304,P13167,8379,2024-04-18,Closed,Create season wish region.,2023-11-06
CL21305,P17805,11304,2025-03-06,Closed,Respond quickly far event nice.,2024-05-17
CL21306,P10147,15263,2024-06-14,Closed,Few strong add.,2024-04-24
CL21307,P13272,810,2025-04-24,Closed,Cultural minute me class.,2024-08-03
CL21308,P13993,3909,2022-12-21,Open,Lay more lot truth.,
CL21309,P15007,13898,2022-10-24,Open,Along three if card.,
CL21310,P15867,11580,2023-09-01,Open,Your yes middle sense process.,
CL21311,P12766,3499,2024-09-08,Rejected,Name heart.,
CL21312,P11483,12088,2024-11-15,Closed,Program company.,2025-02-24
CL21313,P11545,5558,2023-01-11,Closed,Feeling beat none answer run.,2025-03-10
CL21314,P10354,828,2025-03-26,Rejected,Receive go product.,
CL21315,P11870,7395,2024-02-16,Open,Watch mention become.,
CL21316,P15153,13340,2023-02-01,Closed,Like next recently back.,2024-07-05
CL21317,P14854,12655,2024-10-11,Rejected,Race degree.,
CL21318,P13548,13524,2023-10-06,Open,All enough quickly.,
CL21319,P15091,12180,2024-07-02,Closed,With increase among hotel.,2024-10-19
CL21320,P17876,1762,2024-02-05,Rejected,Number quickly evidence human.,
CL21321,P15549,9168,2024-12-12,Open,Begin impact eat everyone.,
CL21322,P11769,12105,2025-03-12,Rejected,Us fund from outside production.,
CL21323,P10874,13309,2022-12-27,Open,Subject effect.,
CL21324,P15917,10954,2023-08-31,Closed,Pick require.,2023-11-27
CL21325,P14873,8909,2022-09-15,Rejected,Deal various cold perhaps.,
CL21326,P16208,10028,2022-07-26,Open,Sport interview word make.,
CL21327,P15255,13991,2023-07-04,Rejected,Sense I brother hour.,
CL21328,P15914,7031,2023-06-08,Open,Tv today.,
CL21329,P15638,11265,2023-10-20,Open,Pattern son.,
CL21330,P13978,16960,2024-09-23,Closed,Debate cover.,2025-03-23
CL21331,P13950,7594,2024-05-03,Open,Lot meeting fish year.,
CL21332,P16449,9125,2022-09-28,Rejected,Court dream.,
CL21333,P13588,10419,2023-09-02,Open,Happen site.,
CL21334,P16557,6339,2024-06-10,Open,Say while thank cell.,
CL21335,P10395,6511,2023-06-06,Open,Behavior however.,
CL21336,P17509,1242,2023-12-15,Closed,Family reflect part senior matter.,2023-12-09
CL21337,P10690,4805,2023-02-19,Rejected,Everything network prove decide degree.,
CL21338,P10282,19680,2024-08-02,Closed,Serve particularly.,2023-11-16
CL21339,P17063,7138,2024-08-09,Rejected,Close matter.,
CL21340,P12572,10511,2023-08-31,Closed,Compare morning Republican what follow.,2024-11-03
CL21341,P16479,7865,2022-09-12,Rejected,Section partner.,
CL21342,P17923,16012,2023-02-16,Rejected,Test win fast.,
CL21343,P11663,16866,2022-12-09,Closed,Wind any resource.,2025-01-04
CL21344,P10896,2118,2023-10-02,Open,Ground experience piece show data.,
CL21345,P10323,15709,2023-05-29,Rejected,Onto young with second.,
CL21346,P12487,3749,2023-07-04,Closed,Yet win follow.,2025-04-22
CL21347,P12119,11891,2024-10-03,Open,Remain factor especially.,
CL21348,P11574,18586,2022-11-21,Closed,Family now station.,2023-08-03
CL21349,P11008,5378,2023-11-15,Open,Fill movement board.,
CL21350,P13256,16759,2024-04-04,Closed,Talk east vote.,2023-10-28
CL21351,P17136,10335,2022-09-28,Rejected,Side coach senior.,
CL21352,P14698,9335,2022-08-13,Open,Can indicate me officer prove.,
CL21353,P11690,7879,2023-08-15,Open,Which career run.,
CL21354,P17694,4169,2023-05-10,Rejected,Born him trip.,
CL21355,P13327,1239,2022-10-27,Open,Who significant impact.,
CL21356,P11614,11834,2024-09-21,Rejected,Require bad remain.,
CL21357,P10123,19335,2023-12-12,Closed,Job peace site.,2023-11-04
CL21358,P14708,6142,2024-03-26,Rejected,Issue seem.,
CL21359,P13167,6825,2022-09-22,Rejected,Tend cell financial why actually.,
CL21360,P16802,10657,2024-03-30,Open,Interest second together imagine.,
CL21361,P14213,13819,2022-09-13,Closed,Mission capital bill.,2024-04-07
CL21362,P13979,12652,2024-05-06,Closed,Fast Congress relationship read.,2024-09-13
CL21363,P12195,18535,2025-03-03,Rejected,Line student attack really tell.,
CL21364,P11772,8404,2022-12-06,Open,Girl health star friend family.,
CL21365,P12599,18451,2024-07-26,Open,Across write short.,
CL21366,P16791,13494,2025-01-05,Rejected,Kind black big after.,
CL21367,P16416,1673,2024-11-27,Closed,Open war soldier.,2025-05-27
CL21368,P12524,15879,2022-11-17,Rejected,Figure now focus successful.,
CL21369,P17351,9086,2023-08-30,Rejected,Movement save group network myself.,
CL21370,P17232,6824,2022-11-26,Open,Test Mr meeting go.,
CL21371,P16704,17310,2023-05-05,Open,Total government science agency.,
CL21372,P11587,13048,2024-07-25,Rejected,Need morning have.,
CL21373,P15259,9543,2023-05-28,Open,Bed his green soon.,
CL21374,P12603,5159,2023-11-09,Rejected,Opportunity later cause serious.,
CL21375,P11850,17197,2024-12-08,Rejected,High become memory option.,
CL21376,P13824,13716,2022-09-16,Rejected,Road leg American measure.,
CL21377,P12931,6262,2022-11-13,Rejected,Item room.,
CL21378,P15051,10561,2022-11-13,Rejected,Never day sometimes international.,
CL21379,P15939,19171,2025-03-12,Rejected,Soon admit.,
CL21380,P14837,8018,2023-07-30,Closed,Any fund.,2024-10-19
CL21381,P16751,7522,2024-02-07,Closed,Difference seek.,2024-06-06
CL21382,P13155,11397,2024-02-24,Closed,Available piece painting protect pretty.,2024-06-24
CL21383,P15816,533,2023-03-26,Closed,Defense some quite.,2023-11-09
CL21384,P16049,8510,2024-03-27,Open,Force government let provide stop.,
CL21385,P10760,2206,2025-06-02,Closed,Feeling age foreign note again.,2024-09-24
CL21386,P15630,11025,2023-10-09,Open,Home Mrs onto.,
CL21387,P12459,1187,2023-11-04,Open,Indicate without talk little.,
CL21388,P16882,12963,2023-08-17,Closed,Field hospital become.,2023-07-08
CL21389,P15430,7937,2023-01-31,Rejected,Arm research sometimes.,
CL21390,P11831,15132,2024-12-05,Open,Future skin animal others.,
CL21391,P13018,5313,2023-07-26,Open,Before green executive back.,
CL21392,P10829,5289,2024-12-09,Rejected,Thousand act show.,
CL21393,P15409,12627,2024-08-02,Closed,Big result.,2025-02-21
CL21394,P11645,3938,2023-12-30,Closed,Subject though speech cultural.,2025-01-10
CL21395,P11160,18500,2024-01-20,Open,Organization have voice opportunity.,
CL21396,P17387,6285,2024-09-13,Open,Determine job.,
CL21397,P15583,7799,2024-04-11,Closed,Cut will.,2023-09-12
CL21398,P15518,7816,2023-07-10,Closed,Address everybody find.,2025-02-18
CL21399,P13660,14630,2023-10-27,Open,Somebody back structure require poor.,
CL21400,P11538,977,2024-03-03,Open,Institution shoulder consumer individual.,
CL21401,P17907,9641,2023-02-16,Closed,Value billion represent several hotel.,2024-03-26
CL21402,P13363,2655,2022-09-04,Closed,Main yeah.,2024-12-10
CL21403,P17856,3267,2023-02-26,Open,Family parent officer.,
CL21404,P16102,1143,2022-10-16,Open,Standard responsibility room sea institution.,
CL21405,P14390,8529,2024-01-01,Closed,Return level entire.,2024-03-29
CL21406,P13149,5228,2023-12-07,Open,Never couple eye likely some.,
CL21407,P15995,18365,2022-07-17,Rejected,Mean information it since.,
CL21408,P10502,2305,2025-06-03,Rejected,Paper write feel kid.,
CL21409,P10348,9189,2024-05-19,Rejected,Win human.,
CL21410,P12569,2603,2023-02-27,Rejected,Idea skin.,
CL21411,P16033,17570,2023-09-04,Open,Operation everybody must level wife.,
CL21412,P12413,10840,2024-07-12,Rejected,Describe challenge listen.,
CL21413,P12983,7272,2022-08-17,Rejected,Method system true discussion.,
CL21414,P14182,13174,2023-09-12,Rejected,Where since.,
CL21415,P15981,19596,2022-11-18,Open,Bill sometimes reason.,
CL21416,P17809,5142,2023-11-06,Open,Red return since professional floor.,
CL21417,P10476,12883,2022-06-23,Open,Body organization maintain approach finish.,
CL21418,P17728,7736,2024-09-07,Open,Help worker Republican green several.,
CL21419,P11848,2460,2024-10-21,Rejected,Team recognize current.,
CL21420,P13854,16462,2025-02-26,Open,Board yet when exist.,
CL21421,P15480,15565,2024-03-23,Rejected,Many hand require Democrat.,
CL21422,P17559,15037,2022-11-13,Rejected,Compare commercial prove bit.,
CL21423,P12559,15863,2022-10-20,Open,System stuff.,
CL21424,P13233,7840,2023-07-05,Rejected,Wrong lawyer fly lose character.,
CL21425,P11978,2257,2023-11-10,Closed,Down radio forward natural.,2024-08-30
CL21426,P11651,18554,2023-06-25,Rejected,Us doctor thus.,
CL21427,P12620,3266,2024-11-30,Rejected,Job per art.,
CL21428,P15554,11422,2023-04-16,Closed,Sure speak among.,2024-05-28
CL21429,P14451,6243,2024-02-17,Open,Determine result onto fund exist.,
CL21430,P13559,13287,2024-02-13,Rejected,Across woman.,
CL21431,P13323,16553,2023-04-10,Open,Thank eight myself nature this.,
CL21432,P14240,1369,2022-12-13,Closed,Friend nature crime.,2025-01-08
CL21433,P12356,13007,2023-02-10,Rejected,Ago especially push gun.,
CL21434,P12855,1093,2023-04-03,Rejected,Air authority pull hotel.,
CL21435,P16930,12552,2025-05-17,Rejected,Assume power by.,
CL21436,P12842,14157,2024-07-21,Open,To family three wish.,
CL21437,P13325,9504,2024-03-12,Open,Area any prepare day.,
CL21438,P13616,14114,2023-12-04,Open,Respond politics decision.,
CL21439,P16100,1093,2022-09-11,Rejected,Box guess edge.,
CL21440,P14487,19985,2024-06-30,Rejected,Statement statement doctor.,
CL21441,P15811,14834,2024-11-15,Rejected,Nature score how price.,
CL21442,P11607,9577,2024-06-13,Rejected,Former current.,
CL21443,P12052,16528,2022-12-14,Open,Consumer phone through.,
CL21444,P16867,17437,2024-12-06,Closed,Production production can.,2024-03-18
CL21445,P17193,10157,2024-07-01,Closed,Expect cause hotel finally.,2023-09-11
CL21446,P11002,8570,2023-06-02,Open,Early city.,
CL21447,P10045,973,2022-11-04,Open,Father attorney respond beyond race.,
CL21448,P14522,6580,2025-01-11,Rejected,Care central well partner.,
CL21449,P13650,3183,2024-06-02,Closed,Together building pick difficult.,2025-03-12
CL21450,P13595,12280,2023-12-14,Closed,Order address myself.,2024-01-19
CL21451,P14563,9761,2025-01-18,Open,Family power.,
CL21452,P17644,13628,2023-11-30,Open,Bill national first give almost.,
CL21453,P13687,6440,2024-10-11,Closed,Stock expect interview note floor.,2024-12-26
CL21454,P14335,12452,2025-04-16,Open,Age ten management so fire.,
CL21455,P15701,15139,2023-12-09,Closed,Prepare worry.,2024-09-12
CL21456,P10739,10929,2023-11-24,Closed,Set environment stand.,2024-01-02
CL21457,P10705,11763,2024-08-21,Open,Offer administration almost.,
CL21458,P15725,19074,2023-12-18,Open,Land score.,
CL21459,P11567,1100,2023-07-08,Closed,Simple opportunity perhaps.,2025-02-02
CL21460,P10078,15020,2024-11-18,Open,Him yet hot.,
CL21461,P13306,8497,2022-07-25,Closed,Water else government.,2023-12-06
CL21462,P11102,4968,2022-10-18,Closed,Produce decade trade environment.,2024-03-01
CL21463,P17648,8940,2023-08-24,Open,Both land real.,
CL21464,P15234,5838,2024-06-20,Closed,Half series other tonight carry.,2024-04-10
CL21465,P11244,14446,2024-02-07,Closed,Seat effort share purpose.,2025-01-18
CL21466,P16736,8449,2024-07-25,Rejected,Keep win movie paper.,
CL21467,P12240,1165,2024-03-22,Closed,Energy on civil.,2024-06-08
CL21468,P15710,12926,2024-12-21,Closed,Evening during case.,2024-10-02
CL21469,P12880,17094,2025-04-06,Rejected,Magazine benefit but for.,
CL21470,P13534,11739,2025-03-17,Closed,Full yard home individual kitchen.,2024-04-06
CL21471,P14350,5757,2025-04-20,Open,Future partner officer world official.,
CL21472,P12641,9528,2024-01-06,Open,Center range.,
CL21473,P16328,3665,2025-05-05,Open,Subject move teacher.,
CL21474,P11896,10173,2023-01-03,Rejected,Future nice pay.,
CL21475,P15218,10546,2023-11-16,Closed,Tough personal senior.,2024-04-08
CL21476,P12988,19918,2023-03-30,Open,Treat care yet yard reflect.,
CL21477,P15970,950,2023-01-17,Open,Religious improve detail.,
CL21478,P10594,16967,2023-02-17,Closed,Most expert any.,2025-03-05
CL21479,P10257,5526,2022-06-25,Closed,Blood happen how first.,2024-04-25
CL21480,P11961,14918,2024-01-04,Closed,Firm crime among pull.,2024-01-07
CL21481,P10002,3696,2022-10-23,Open,Carry eight government.,
CL21482,P13008,18600,2025-06-18,Open,Tell commercial follow us health.,
CL21483,P10065,3905,2022-07-19,Rejected,Short research road.,
CL21484,P14761,12156,2023-03-19,Rejected,Director reality tree expect.,
CL21485,P15669,3351,2023-07-03,Open,Behavior surface again there.,
